IP地址,端口号,TLS,丢包率,扫描方式,网络延迟,下载速度,出站IP,IP类型,原始输入,数据中心,源IP位置,地区,城市,ASN号码,ASN组织,访问协议,TLS版本,SNI,HTTP版本,WARP,Gateway,RBI,密钥交换,时间戳
23.95.254.110,443,true,0%,HTTPing,343ms,未测速,2a09:bac5:cad4:3228::4ff:46,IPv6,23.95.254.110,SEA,US,North America,Seattle,AS13335,"Cloudflare, Inc.",https,TLSv1.3,plaintext,http/1.1,on,off,off,X25519MLKEM768,1788912239.000
142.248.218.181,2053,true,0%,HTTPing,343ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.181,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
209.146.114.10,443,true,0%,HTTPing,343ms,未测速,2602:f7c2:2001::1d5,IPv6,209.146.114.10,LAX,US,North America,Los Angeles,-,-,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
142.248.219.8,443,true,0%,HTTPing,343ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.8,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
154.23.240.201,443,true,0%,HTTPing,343ms,未测速,2602:fce1:451:1b8::a,IPv6,154.23.240.201,LAX,US,North America,Los Angeles,AS8796,FASTNET DATA INC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
142.248.219.65,2053,true,0%,HTTPing,343ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.65,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
179.255.102.66,8443,true,0%,HTTPing,344ms,未测速,2605:52c0:2:38cb:be24:11ff:fedd:7843,IPv6,179.255.102.66,SJC,US,North America,San Jose,AS906,DMIT Cloud Services,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
144.202.111.154,2083,true,0%,HTTPing,344ms,未测速,2001:19f0:ac01:1938:5400:6ff:fe7f:9cba,IPv6,144.202.111.154,SJC,US,North America,San Jose,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
137.220.42.121,443,true,0%,HTTPing,344ms,未测速,2001:19f0:8001:5a9:5400:6ff:fe8f:d2f5,IPv6,137.220.42.121,SEA,US,North America,Seattle,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
45.143.130.216,443,true,0%,HTTPing,345ms,未测速,2604:a840:101:2cb::a,IPv6,45.143.130.216,SJC,US,North America,San Jose,AS6233,xTom,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
142.248.219.179,2053,true,0%,HTTPing,345ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.179,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
142.248.219.161,2053,true,0%,HTTPing,345ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.161,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
142.248.218.187,2053,true,0%,HTTPing,345ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.187,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
188.255.157.153,443,true,0%,HTTPing,345ms,未测速,2602:f873:12:801:0:1:17e0:f3d2,IPv6,188.255.157.153,LAS,US,North America,Las Vegas,AS7488,CNServer LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912238.000
208.68.180.63,443,true,0%,HTTPing,346ms,未测速,2a0c:9a40:8aa2:1035::,IPv6,208.68.180.63,SJC,US,North America,San Jose,AS212336,ByteVirt LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
142.248.218.8,443,true,0%,HTTPing,346ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.8,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
192.6.161.16,443,true,0%,HTTPing,346ms,未测速,2602:f873:13:1102:0:1:f5ee:53b5,IPv6,192.6.161.16,LAS,US,North America,Las Vegas,AS7488,CNServer LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
142.248.218.103,2053,true,0%,HTTPing,346ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.103,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
208.68.180.136,8443,true,0%,HTTPing,346ms,未测速,2a0c:9a40:8aa2:12cd::,IPv6,208.68.180.136,SJC,US,North America,San Jose,AS212336,ByteVirt LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
163.47.42.64,443,true,0%,HTTPing,346ms,未测速,163.47.42.64,IPv4,163.47.42.64,LAX,US,North America,Los Angeles,AS35916,MULTACOM CORPORATION,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
172.247.244.74,443,true,0%,HTTPing,347ms,未测速,172.247.244.74,IPv4,172.247.244.74,LAX,US,North America,Los Angeles,AS40065,CNSERVERS LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912238.000
142.248.219.156,2053,true,0%,HTTPing,347ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.156,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
147.45.124.211,8443,true,0%,HTTPing,347ms,未测速,2a0d:6c2:7:5f::,IPv6,147.45.124.211,SJC,US,North America,San Jose,AS400992,ZhouyiSat Communications,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
104.238.140.120,443,true,0%,HTTPing,347ms,未测速,2001:19f0:6001:48d7:5400:6ff:fe04:ec71,IPv6,104.238.140.120,SJC,US,North America,San Jose,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
43.172.87.194,8443,true,0%,HTTPing,347ms,未测速,43.172.87.194,IPv4,43.172.87.194,SJC,US,North America,San Jose,AS132203,"Tencent Building, Kejizhongyi Avenue",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
142.248.218.177,2053,true,0%,HTTPing,348ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.177,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
143.110.234.232,443,true,0%,HTTPing,348ms,未测速,2604:a880:4:1d0:0:3:842:a000,IPv6,143.110.234.232,SJC,US,North America,San Jose,AS14061,"DigitalOcean, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
142.248.218.32,2053,true,0%,HTTPing,348ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.32,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
64.227.109.151,443,true,0%,HTTPing,348ms,未测速,64.227.109.151,IPv4,64.227.109.151,SJC,US,North America,San Jose,AS14061,"DigitalOcean, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
142.248.218.73,2053,true,0%,HTTPing,348ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.73,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
192.236.234.71,443,true,0%,HTTPing,348ms,未测速,192.236.234.71,IPv4,192.236.234.71,LAX,US,North America,Los Angeles,AS36352,HostPapa,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
5.253.38.190,443,true,0%,HTTPing,348ms,未测速,2602:f873:11:604:0:1:8701:e826,IPv6,5.253.38.190,LAS,US,North America,Las Vegas,AS7488,CNServer LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
179.253.238.70,2053,true,0%,HTTPing,348ms,未测速,2605:52c0:2:6173:be24:11ff:fe7b:90d7,IPv6,179.253.238.70,SJC,US,North America,San Jose,AS906,DMIT Cloud Services,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
142.248.219.203,2053,true,0%,HTTPing,348ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.203,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
142.248.218.203,2053,true,0%,HTTPing,348ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.203,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912238.000
198.46.146.10,443,true,0%,HTTPing,348ms,未测速,198.46.146.10,IPv4,198.46.146.10,LAX,US,North America,Los Angeles,AS36352,HostPapa,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912238.000
154.17.233.72,8443,true,0%,HTTPing,348ms,未测速,2605:52c0:1:1d31:be24:11ff:fe15:22d6,IPv6,154.17.233.72,SJC,US,North America,San Jose,AS906,DMIT Cloud Services,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
172.232.180.200,443,true,0%,HTTPing,348ms,未测速,2600:3c0a::2000:c1ff:fe85:8f0,IPv6,172.232.180.200,SEA,US,North America,Seattle,AS63949,Akamai Connected Cloud,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
188.255.156.202,443,true,0%,HTTPing,349ms,未测速,2602:f873:12:800:0:1:f9cd:52d,IPv6,188.255.156.202,LAS,US,North America,Las Vegas,AS7488,CNServer LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
179.255.148.186,8443,true,0%,HTTPing,349ms,未测速,179.255.148.186,IPv4,179.255.148.186,SJC,US,North America,San Jose,AS906,DMIT Cloud Services,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
144.225.187.240,443,true,0%,HTTPing,349ms,未测速,144.225.187.240,IPv4,144.225.187.240,LAX,US,North America,Los Angeles,AS7488,CNServer LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
37.123.193.44,8443,true,0%,HTTPing,349ms,未测速,37.123.193.44,IPv4,37.123.193.44,SJC,US,North America,San Jose,AS60024,Hk Cedoc Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912238.000
142.248.218.232,2053,true,0%,HTTPing,349ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.232,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
206.189.210.192,443,true,0%,HTTPing,349ms,未测速,2604:a880:2:d1:0:1:4849:7001,IPv6,206.189.210.192,SJC,US,North America,San Jose,AS14061,"DigitalOcean, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
207.246.106.98,443,true,0%,HTTPing,349ms,未测速,2001:19f0:6000:25f1:5400:6ff:fe67:7394,IPv6,207.246.106.98,LAX,US,North America,Los Angeles,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912238.000
216.167.121.127,2053,true,0%,HTTPing,349ms,未测速,216.167.121.127,IPv4,216.167.121.127,LAX,US,North America,Los Angeles,AS2914,"NTT America, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
142.248.219.130,2053,true,0%,HTTPing,349ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.130,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
179.255.146.221,8443,true,0%,HTTPing,349ms,未测速,2605:52c0:1:2278:be24:11ff:fe28:c100,IPv6,179.255.146.221,SJC,US,North America,San Jose,AS906,DMIT Cloud Services,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
107.174.154.23,443,true,0%,HTTPing,350ms,未测速,107.174.154.23,IPv4,107.174.154.23,LAX,US,North America,Los Angeles,AS36352,HostPapa,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
192.255.139.114,443,true,0%,HTTPing,350ms,未测速,2a09:bac5:636f:183c::26a:e0,IPv6,192.255.139.114,LAX,US,North America,Los Angeles,AS13335,"Cloudflare, Inc.",https,TLSv1.3,plaintext,http/1.1,on,off,off,X25519MLKEM768,1788912241.000
142.248.219.17,2053,true,0%,HTTPing,350ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.17,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
142.248.219.57,2053,true,0%,HTTPing,350ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.57,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912238.000
198.23.246.97,443,true,0%,HTTPing,350ms,未测速,198.23.246.97,IPv4,198.23.246.97,SJC,US,North America,San Jose,AS36352,HostPapa,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912238.000
179.255.102.6,8443,true,0%,HTTPing,350ms,未测速,2605:52c0:2:3d23:be24:11ff:feab:8de4,IPv6,179.255.102.6,SJC,US,North America,San Jose,AS906,DMIT Cloud Services,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
198.44.36.167,443,true,0%,HTTPing,350ms,未测速,2607:9d00:2000:263::ee3f:5bdd,IPv6,198.44.36.167,SJC,US,North America,San Jose,AS36352,HostPapa,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912238.000
143.198.97.84,443,true,0%,HTTPing,351ms,未测速,2604:a880:4:1d0:0:2:458:5000,IPv6,143.198.97.84,SJC,US,North America,San Jose,AS14061,"DigitalOcean, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
179.255.146.24,8443,true,0%,HTTPing,351ms,未测速,2605:52c0:1:1cea:be24:11ff:fe19:7799,IPv6,179.255.146.24,SJC,US,North America,San Jose,AS906,DMIT Cloud Services,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
130.12.44.182,443,true,0%,HTTPing,351ms,未测速,2a0d:6c2:6:bc8::,IPv6,130.12.44.182,SJC,US,North America,San Jose,AS400992,ZhouyiSat Communications,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
209.146.115.31,8443,true,0%,HTTPing,351ms,未测速,2602:f7c2:2001::5d,IPv6,209.146.115.31,LAX,US,North America,Los Angeles,-,-,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912238.000
66.42.108.104,443,true,0%,HTTPing,351ms,未测速,66.42.108.104,IPv4,66.42.108.104,LAX,US,North America,Los Angeles,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
154.9.254.141,443,true,0%,HTTPing,351ms,未测速,154.9.254.63,IPv4,154.9.254.141,LAX,US,North America,Los Angeles,AS979,NetLab Global,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912238.000
142.248.219.205,2053,true,0%,HTTPing,351ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.205,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912238.000
143.198.106.68,443,true,0%,HTTPing,351ms,未测速,2604:a880:4:1d0:0:3:2511:0,IPv6,143.198.106.68,SJC,US,North America,San Jose,AS14061,"DigitalOcean, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
192.129.226.234,2053,true,0%,HTTPing,351ms,未测速,192.129.226.234,IPv4,192.129.226.234,LAX,US,North America,Los Angeles,AS36352,HostPapa,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912238.000
144.202.123.69,443,true,0%,HTTPing,351ms,未测速,2001:19f0:6001:5509:5400:6ff:fe37:379a,IPv6,144.202.123.69,LAS,US,North America,Las Vegas,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
23.95.215.205,2053,true,0%,HTTPing,352ms,未测速,23.95.215.205,IPv4,23.95.215.205,SJC,US,North America,San Jose,AS36352,HostPapa,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912238.000
179.253.241.241,8443,true,0%,HTTPing,352ms,未测速,2605:52c0:2:5d3c:be24:11ff:fe4e:94e0,IPv6,179.253.241.241,SJC,US,North America,San Jose,AS906,DMIT Cloud Services,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
117.55.234.179,443,true,0%,HTTPing,352ms,未测速,2607:f130:0:150:216:3eff:fed0:caa0,IPv6,117.55.234.179,LAS,US,North America,Las Vegas,AS35916,MULTACOM CORPORATION,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
66.112.210.246,443,true,0%,HTTPing,352ms,未测速,66.112.210.246,IPv4,66.112.210.246,LAX,US,North America,Los Angeles,AS25820,IT7 Networks Inc,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
143.198.76.96,443,true,0%,HTTPing,352ms,未测速,2604:a880:4:1d0:0:2:e313:1000,IPv6,143.198.76.96,SJC,US,North America,San Jose,AS14061,"DigitalOcean, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
179.255.110.66,8443,true,0%,HTTPing,352ms,未测速,2605:52c0:2:3dfe:be24:11ff:fe92:e61f,IPv6,179.255.110.66,SJC,US,North America,San Jose,AS906,DMIT Cloud Services,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
142.248.219.68,2053,true,0%,HTTPing,352ms,未测速,2602:f95c:21:142:248:219:0:254,IPv6,142.248.219.68,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
107.174.84.152,8443,true,0%,HTTPing,352ms,未测速,107.174.84.152,IPv4,107.174.84.152,LAX,US,North America,Los Angeles,AS36352,HostPapa,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
138.197.194.78,443,true,0%,HTTPing,353ms,未测速,2604:a880:2:d1:0:1:26b6:b001,IPv6,138.197.194.78,SJC,US,North America,San Jose,AS14061,"DigitalOcean, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
209.38.149.234,443,true,0%,HTTPing,353ms,未测速,2604:a880:4:1d0:0:2:458:7000,IPv6,209.38.149.234,SJC,US,North America,San Jose,AS14061,"DigitalOcean, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
146.190.171.187,443,true,0%,HTTPing,353ms,未测速,2604:a880:4:1d0:0:2:3038:0,IPv6,146.190.171.187,SJC,US,North America,San Jose,AS14061,"DigitalOcean, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
64.186.255.143,8443,true,0%,HTTPing,353ms,未测速,2605:52c0:1:1afd:be24:11ff:feff:512c,IPv6,64.186.255.143,SJC,US,North America,San Jose,AS906,DMIT Cloud Services,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
108.62.160.198,2053,true,0%,HTTPing,353ms,未测速,2605:fe80:2b:111:1c00:a2ff:fe00:981,IPv6,108.62.160.198,SJC,US,North America,San Jose,AS7203,"Leaseweb USA, Inc.",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
142.248.218.47,2053,true,0%,HTTPing,354ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.47,LAS,US,North America,Las Vegas,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
64.23.153.167,443,true,0%,HTTPing,354ms,未测速,2604:a880:4:1d0:0:2:e313:0,IPv6,64.23.153.167,SJC,US,North America,San Jose,AS14061,"DigitalOcean, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
45.32.87.15,443,true,0%,HTTPing,354ms,未测速,2001:19f0:6000:3a8e:5400:6ff:fe4c:a76f,IPv6,45.32.87.15,LAS,US,North America,Las Vegas,AS20473,"The Constant Company, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
166.88.33.161,443,true,0%,HTTPing,354ms,未测速,166.88.33.161,IPv4,166.88.33.161,LAX,US,North America,Los Angeles,AS7488,CNServer LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
77.73.8.231,443,true,0%,HTTPing,354ms,未测速,2602:f873:13:1100:0:1:80a:6aa7,IPv6,77.73.8.231,LAS,US,North America,Las Vegas,AS7488,CNServer LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912238.000
23.27.163.198,443,true,0%,HTTPing,354ms,未测速,2400:8d60:2::1:6075:8fe4,IPv6,23.27.163.198,SJC,US,North America,San Jose,AS149440,Evoxt Sdn. Bhd.,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
104.168.132.21,8443,true,0%,HTTPing,355ms,未测速,2607:5501:3000:6a2::2,IPv6,104.168.132.21,SEA,US,North America,Seattle,AS54290,Hostwinds LLC.,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
31.59.136.20,443,true,0%,HTTPing,355ms,未测速,2a13:7c00:3:11:f816:3eff:fed6:9fec,IPv6,31.59.136.20,SJC,US,North America,San Jose,AS56971,Cgi Global Limited,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912243.000
142.248.218.43,2053,true,0%,HTTPing,355ms,未测速,2602:f95c:21:142:248:218:0:254,IPv6,142.248.218.43,SJC,US,North America,San Jose,AS33039,Unify Media Ltd,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912240.000
154.21.93.187,8443,true,0%,HTTPing,355ms,未测速,2605:52c0:2:5310:be24:11ff:fed3:6685,IPv6,154.21.93.187,SJC,US,North America,San Jose,AS906,DMIT Cloud Services,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
38.60.89.169,443,true,0%,HTTPing,355ms,未测速,2602:fce1:44f:133c::,IPv6,38.60.89.169,LAX,US,North America,Los Angeles,AS8796,FASTNET DATA INC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
179.255.114.109,8443,true,0%,HTTPing,355ms,未测速,2605:52c0:2:5467:be24:11ff:fede:ad53,IPv6,179.255.114.109,SJC,US,North America,San Jose,AS906,DMIT Cloud Services,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912241.000
188.255.156.112,8443,true,0%,HTTPing,355ms,未测速,2602:f873:12:800:0:1:5f92:a426,IPv6,188.255.156.112,LAS,US,North America,Las Vegas,AS7488,CNServer LLC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
165.227.3.101,443,true,0%,HTTPing,355ms,未测速,2604:a880:2:d1:0:1:2fad:c001,IPv6,165.227.3.101,SJC,US,North America,San Jose,AS14061,"DigitalOcean, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912239.000
107.170.246.220,443,true,0%,HTTPing,355ms,未测速,2604:a880:1:4a::1103:d000,IPv6,107.170.246.220,SJC,US,North America,San Jose,AS14061,"DigitalOcean, LLC",https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912238.000
38.60.89.212,8443,true,0%,HTTPing,356ms,未测速,2602:fce1:44f:109e::,IPv6,38.60.89.212,LAX,US,North America,Los Angeles,AS8796,FASTNET DATA INC,https,TLSv1.3,plaintext,http/1.1,off,off,off,X25519MLKEM768,1788912242.000
